f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,label
0,0,97.3498844375277,0.982793723247329,47.20169488482379,0.8050558373533679,0.5931990380498501,212.3049295509216,-0.025311800192329,0.16855945899676467,0.001257132630493055,1.1522491349480968,796,56.309932474020215,0.16855945899676467,-0.00011922379874018861,4.49782428510171,2.1808441866940678,0.48486647064398425,4374,8.383433201236713,-0.15016540954141788,5.3580235881802,4.030870940083074,0.2667147356167357,0.2050792116694125,0.09403661798520838,1035.2337900203993,0.05929861166435149,39,arrow
0,0,61.98386886924694,1.2592494998922086,36.40054944640259,0.274721127897378,0.9615239476408232,120.89281334253214,-0.04447134959198374,0.13656335744414602,0.0006645533690171697,0.021267361111111112,3452,72.14968169778317,0.13656335744414602,-0.0003678576779082861,3.321181003614762,1.950391538120213,0.5872584288532945,1121,7.02197642307216,-0.3256462818744946,4.7949043128641335,4.278742873537011,0.035021093088798416,0.16028568298051996,0.08218128506392273,754.2333856307343,0.010544770986791017,44,arrow
0,0,47.16990566028302,1.2021004241368467,36.40054944640259,0.274721127897378,-0.9615239476408232,87.81199558590627,0.06267718662555125,0.13224308467571513,0.0006317261335023472,0.04,2663,68.8752808539275,0.13224308467571513,0.0007137656559032906,2.412381047027975,1.8616105832037697,0.7716901048850685,748,6.617402977974478,0.473954360481287,4.47519811529413,4.232297345198739,0.03297483874799334,0.15151488820181222,0.08138914205196456,579.5601780660918,0.013669000918664135,46,arrow
0,0,85.14693182963201,1.3457580403022915,75.66372975210778,0.13216372009101796,-0.9912279006826346,125.464299980933,0.09057755782140546,0.130911610792921,0.0007024058098613924,0.1225,2713,77.10625595511785,0.130911610792921,0.0007219388928577346,1.6581828624095538,1.4735034755212417,0.8886254398866786,1577,7.3632795869630385,0.6918985815909265,4.832021255801441,4.345184418070256,0.04624559527494766,0.15002958734486263,0.10181827857025631,836.2637143867955,0.027889321692630958,50,arrow
0.4472135954999579,-0.8944271909999159,94.66784036831093,1.0267536539728521,53.03772242470448,0.6976166831546625,0.7164711881047885,193.44590940372143,-0.039195233614697865,0.16649843240383733,0.0012182643307529592,10.25,1057,58.82865097228016,0.16649843240383733,-0.0002026159857063581,3.647326856434094,2.0434173701555722,0.5602506851150086,3969,8.286269452783065,-0.23540902487076223,5.264997935426553,4.074628997664614,0.18301410539614138,0.21413706846158165,0.10479360290711373,903.3742303165394,0.050177599266513224,43,arrow
-0.9922778767136677,-0.12403473458920847,157.4325252290644,0.26346654103491746,122.48265183282079,-0.9878950054506944,0.15512400912035698,268.99771325462086,-0.03871764529808132,0.09266952140330574,0.0004308112027711811,4.24,1137,15.095520844211087,0.09266952140330574,-0.00014393299046907873,2.1962107223297354,1.7086539955020672,0.7780009350330148,6232,8.737452587550584,-0.4178034451001294,5.594702878653516,2.7143980669829544,0.23658549978418722,0.23038657654227557,0.13483512586442598,1167.592822862491,0.10772440794443341,44,arrow
0,0,60.37383539249432,1.1071487177940904,36.6742416417845,0.43627350651936947,-0.8998141071961995,120.25293556867454,0.05763975472494464,0.16253960662623818,0.000656326227411332,0.09,3041,63.43494882292201,0.16253960662623818,0.0004793209783392563,3.2789481168620904,1.991805469818212,0.6074525728465454,1458,7.284820912568604,0.354619750357142,4.789597320901407,4.150014952828179,0.039543878845338554,0.1917460986702296,0.09626748273149882,627.1467132976143,0.012059928195259619,61,arrow
0.9838699100999074,-0.17888543819998318,168.88457596832222,0.30677040162927227,116.10340218959993,0.9818833716331152,0.1894862647011275,304.5900330147348,0.014120589686947353,0.14032174301055797,0.0008363611172583344,9.877551020408163,1676,17.576649292890494,0.14032174301055797,0.000046359329447474924,2.6234376191434183,1.803539673580771,0.6874719110605904,8211,9.01322999770879,0.10063009041930802,5.718966718371973,2.8665712764169524,0.1817362965481711,0.4177073796377564,0.2316042090764961,729.1947613635194,0.06927410631837705,43,arrow
0,0,144.55794685869054,1.2249803973515843,108.90821823902914,0.2295510881018235,-0.9732966135517317,252.5255229387725,0.11716471031031071,0.24008944664050738,0.002143660408053078,2.25,1333,70.18620675450435,0.24008944664050738,0.000463971755990457,2.3187003425630888,1.7468809458508932,0.7533879707456691,6664,8.804475183846678,0.4880044164779333,5.531512324552714,4.251151806747493,0.1894415025797243,0.27130768667302857,0.15530977501210108,930.7717228192957,0.08170158907654099,42,arrow
0,0,177.2004514666935,1.2847448850775784,134.6476884316994,0.1559625734730109,0.987762965329069,283.2367358467689,-0.11654335007706584,0.2198065794928311,0.0021517348048653035,9,939,73.61045966596522,0.2198065794928311,-0.0004114697541921815,2.1035395345122607,1.5983973714649702,0.7598608655746439,8500,9.047821442478408,-0.5302086513787312,5.6462830703800995,4.298787130664148,0.301636566396985,0.2578798545520278,0.16133651065484084,1098.3282751527431,0.14339476936283216,39,arrow
0,0,77.1621668954417,1.240849234648342,46.09772228646444,0.21693045781865616,-0.9761870601839527,145.49869525753678,0.06884521658254802,0.19187902759548142,0.001238893570760599,0.04725897920604915,3398,71.09542415738835,0.19187902759548142,0.0004731672436009825,3.156309857423459,1.8856222046575524,0.5974135271360248,1825,7.509335266016592,0.35879490033526346,4.980167119269188,4.264022976895501,0.042818921500157966,0.21960697541817495,0.11646393157427723,662.54131946619,0.013566133692308547,45,arrow
-0.24253562503633297,-0.9701425001453319,66.64082832618455,1.1205707305341817,33.734255586866,0.20750420835506328,-0.9782341251024412,138.75166848033277,0.040132106451774285,0.13903427854309056,0.0008916316549152698,0.029513888888888888,2311,64.20397350550006,0.13903427854309056,0.0002892369287614208,4.1130793037079485,2.082081990355669,0.5062100282089549,1740,7.461640392208575,0.28864900708163305,4.932685777637722,4.1620651013896826,0.060039666153324435,0.1665609485330634,0.0799973052476242,833.0384144803887,0.014597254689254002,40,arrow
0,0,66.73080248281148,1.2348287208687656,50.96076922496363,0.27472112789737807,-0.9615239476408232,116.46160898945733,0.10656949673198318,0.21297351200187406,0.0011803908785680045,0.05826397146254459,3131,70.75047412731827,0.21297351200187406,0.0009150611747226537,2.285318898451939,1.7452451440165957,0.7636768528010749,1386,7.234177179749849,0.5003885024492878,4.757561682125466,4.259159237947087,0.03719629798449611,0.24308456371849102,0.13928390779477767,479.0991546642511,0.016276195855944947,59,arrow
-0.9486832980505138,-0.31622776601683794,114.17968295629481,0.3023624023828033,78.63841300535,0.9918816646858506,0.12716431598536546,227.98840552726125,0.03116440762406867,0.12248213007160345,0.0005905727326503452,0.3611111111111111,1504,17.324089539970977,0.12248213007160345,0.00013669294959099245,2.8991989641468288,1.9967510823666381,0.6887250951244177,3706,8.217708406845306,0.25444044454362325,5.429294774710777,2.8520979918896456,0.15158803558993433,0.3277356853535752,0.16413447236754636,695.6471806886017,0.05228617885994016,51,arrow
0.31622776601683794,-0.9486832980505138,112.30761327710601,1.1390104416914508,69.8927750200262,0.3290755016296014,-0.9443036133718997,220.97743574345733,0.06167868521544532,0.1705341625772608,0.0010559191350989596,2.56,1626,65.26049113025188,0.1705341625772608,0.00027911757147481284,3.1616635007000538,1.9676086891653652,0.6223333661946309,4794,8.475120414994329,0.36167935083096137,5.398060595596783,4.178386816883897,0.13590248200704633,0.19535363886189294,0.09928480187021307,1131.1662123666883,0.042984486482180936,43,arrow
0,0,128.69343417595164,1.1801892830972098,91.28526715741155,0.4162774693365701,0.9092376303930347,226.1530217926774,-0.06655191013230016,0.17103533055714915,0.001126808713745436,3.388888888888889,1072,67.61986494804043,0.17103533055714915,-0.00029427822632991697,2.477431778807209,1.757300387861882,0.7093234223014434,5831,8.670943791222156,-0.389112061908535,5.421211857730127,4.2139018000585855,0.21096363973197518,0.23877587145861814,0.1358765257823326,947.1351540303,0.08515416712445108,45,arrow
0,0,130.728726758888,0.8829139666849943,64.35060217278468,0.7148340255851473,0.6992941554637311,276.6938026986283,-0.04399821739451913,0.2121965045137145,0.0012217069975134405,0.16,4468,50.58724396420435,0.2121965045137145,-0.00015901410499765143,4.299785757337456,2.1165493580378376,0.49224530650765785,8383,9.033961124637857,-0.20734657008299343,5.6229114893560395,3.9236994489429065,0.06192788780184161,0.2997605917254972,0.14162702636114868,923.0492944583187,0.01440255196347016,82,arrow
0.2900073952828708,0.9570244044334736,151.38031576133008,0.8134282033572948,85.38149682454625,0.9486832980505138,0.31622776601683794,340.7990981419527,0.001707689273992861,0.1921462555943896,0.002093915020336595,0.6506122448979592,2481,46.60600298928226,0.1921462555943896,0.000005010838594653672,3.991486572814178,2.2512774955448296,0.5640198092806255,11440,9.344871264933788,0.008887444976277347,5.831293148654572,3.841729352347574,0.13736360263682093,0.3424824263237167,0.15212803708182265,995.084920999208,0.03441414624125201,45,arrow
0,0,152.97712247261026,1.0281346778152187,93.53608929178085,0.48109772752659025,0.8766669701595644,300.9596652608207,-0.08384819762189134,0.271104612997495,0.003240040536833805,0.4011111111111111,2690,58.9077778098547,0.271104612997495,-0.0002786027740601917,3.2175780229809807,1.967350806423398,0.6114384149729839,10349,9.244645175668174,-0.309283551817195,5.706976253313999,4.075973133040661,0.1118809164538367,0.3315994065863813,0.16855123423016866,907.600132216826,0.03477178040586649,56,arrow
0.413802944301184,-0.9103664774626047,187.57931655702342,0.8835664419206795,98.08159868191383,0.6321267274717939,0.7748650207718764,455.0316123408459,-0.029977590100945268,0.2658389450811733,0.0017907834572072918,0.222318339100346,4162,50.62462804144591,0.2658389450811733,-0.00006588023620321627,4.639316838794079,2.4258090960818595,0.5228806697997398,17255,9.755857235532103,-0.11276598352356418,6.120366894209678,3.9244381780702478,0.10933003660279815,0.44235571767648757,0.18235388695300705,1028.6554330775684,0.023565977578547292,90,arrow
0.7546055221635046,-0.6561787149247866,177.65415840897168,0.7416014865535852,100.40916292848975,0.7071067811865476,0.7071067811865476,392.99869782368495,-0.033475363465067146,0.18413860651510314,0.0013590028735754683,0.2756,3938,42.4906352601483,0.18413860651510314,-0.00008517932413121008,3.9139724539240914,2.212155917673347,0.5651945545644993,15720,9.662689065983198,-0.1817943781513383,5.973806298438034,3.749283704830404,0.09979652052404392,0.3461587118332356,0.15648025036016033,1135.3136130602857,0.025497502013329038,68,arrow
0,0,114.28473213863697,0.9658050665645336,62.80127387243033,0.6050832675335579,0.7961621941231025,247.8297060068792,-0.04971582430042172,0.19557265599731619,0.0011452937416365511,0.25,3259,55.33655414649931,0.19557265599731619,-0.0002006047826205375,3.946252850066408,2.1685285634326115,0.5495158688060546,6110,8.71768205216564,-0.25420641779852887,5.512741840972519,4.0134337054613,0.07604470880849316,0.2637856866691259,0.12164270792521807,939.5115752347067,0.019270105514707068,81,arrow
0.5547001962252291,0.8320502943378437,123.3288287465668,0.7165416740964037,66.70832032063167,0.914428660574951,0.40474711205776515,312.0379490095765,0.004779956622027515,0.1734976526813105,0.0008324025433509569,0.1331945889698231,2749,41.05481377096244,0.1734976526813105,0.00001531851057603515,4.677646619039047,2.5301298340454963,0.5408980284545893,7533,8.927048647825695,0.027550554996888556,5.743124811853929,3.7149080950638105,0.11350962132032612,0.3094147121319315,0.12229202943202308,1008.4780612388155,0.024266395169382202,75,arrow
-0.5070201265633938,0.8619342151577695,203.90684147423792,0.6111277321458154,127.63228431709588,0.9166959647084235,0.3995854205139282,422.8938370473488,-0.013806478364454993,0.13164660842174292,0.00032335212009632693,0.3091557669441142,3748,35.01503979535667,0.13164660842174292,-0.000032647622535367346,3.313376700182618,2.073956096763817,0.6259342913377492,19539,9.88016774721451,-0.10487530616986786,6.047121171299067,3.5557776776299446,0.11283186687495966,0.2824922592658061,0.1362093728534585,1497.0103540056093,0.034053437651306265,100,arrow
1,0,154.20765220960988,0.8129141526829027,92.11405973031478,0.5319491958497848,0.8467762709445555,346.91377399131505,-0.04206365087774688,0.2833051896631936,0.0015599196271585604,0.13682277318640956,3459,46.57655005518372,0.2833051896631936,-0.0001212510255611815,3.7661327164060014,2.249653431723125,0.5973378001054506,11872,9.381937965407161,-0.1484746923547504,5.8490762591295455,3.841097196775161,0.10029308296944639,0.518196914725752,0.23034522003188654,669.463217809612,0.02663025722183139,83,arrow
0,0,166.20770138594662,1.047918886581715,108.46197490364999,0.3872324843550918,0.9219821056073614,313.9129756294029,-0.10726882234899716,0.33524499439318567,0.0024724108057636303,0.09877551020408164,3349,60.04132947318067,0.33524499439318567,-0.0003417151589032618,2.894221462482692,1.8886788819759541,0.6525688881996703,11952,9.388653907372598,-0.31997143624220376,5.749115799818678,4.095033149644367,0.09373334596279574,0.4873050558756818,0.2580137155797806,644.1816513996654,0.03238637650153777,83,arrow
-0.9986876634765887,-0.05121475197315839,151.16877984557524,0.4518138418976552,107.54068997360952,-0.9205817818752566,-0.3905498468561695,308.5784575629441,-0.03142345792531176,0.22581321071905947,0.002240768516623735,0.3981008035062089,3340,25.88702626632669,0.22581321071905947,-0.0001018329606463276,2.8694111748647813,2.041284304061784,0.7113948401479888,8976,9.102309627762478,-0.13915686254692408,5.731976130502628,3.2537419268469385,0.09238875974938446,0.4418211345274229,0.21644272365602346,698.4239400249679,0.032197811369344166,61,arrow
0,0,189.02909828912584,1.0503378773437473,126.57408897558773,0.43452811270565667,0.9006582699717247,379.6590390306132,-0.12241610809832973,0.38634023585113614,0.004755701409387448,0.5289256198347108,3524,60.17992743452625,0.38634023585113614,-0.00032243696452189275,2.9995004673021017,2.0084687620416672,0.6696010832257622,15416,9.643161210094203,-0.31686088255508255,5.9392735842276885,4.097338865394031,0.10773525511651907,0.6121542595053292,0.30478654738102895,620.2015801334272,0.035917732399428984,90,arrow
0.52999894000318,-0.847998304005088,240.86510747719356,0.6202494859828215,193.5071058126807,0.9973793943609927,-0.07234876435779222,577.2621410862997,0.04048093999967826,0.21705837392138563,0.0010226137019744464,0.33203125,3978,35.53767779197438,0.21705837392138563,0.00007012574897688713,2.983157329866236,2.3966200299101357,0.8033837189598041,27440,10.219757081839822,0.1864979418593621,6.358296480644517,3.5705934799044385,0.1451136604037958,0.394085630278251,0.16443392167302703,1464.8139813641867,0.04864432021434909,94,arrow
-1,0,147.24808997063425,0.5031407414159572,104.62313319720452,-0.8506722870958526,-0.5256963571940663,288.79788099868,-0.003821980655626463,0.21099357621349576,0.002385763231893369,0.49018595041322316,2540,28.827840984217453,0.21099357621349576,-0.00001323410214233508,2.760363527388573,1.961301372780286,0.7105228544429307,9159,9.122492281402987,-0.018114203873956604,5.665727069729565,3.361341621028439,0.11369995314908661,0.411375880534493,0.20974638892509315,702.0292016718392,0.04119020992015926,54,arrow
0,0,49.39635614091387,1.1978086049948355,30.083217912982647,0.3656523724229935,0.9307514934403471,104.1789203941744,-0.04323498295731407,0.1336788939868597,0.0006908713376279123,0.625,2128,68.62937773065681,0.1336788939868597,-0.0004150070167144076,3.463024490781459,2.1090405959698995,0.609016945038693,828,6.71901315438526,-0.3234241522193022,4.646109809373875,4.228720689862926,0.04895625958372857,0.16780715536765742,0.07956563552561052,620.8252572181644,0.014136850523018161,46,arrow
0,0,124.4025723206719,0.933725997519213,75.82216034906945,0.6594378183081359,0.7517591128712748,271.98920784983517,-0.06326432260465979,0.27830105182380316,0.0022192601095597617,0.31228373702422146,2987,53.498558879493686,0.27830105182380316,-0.00023259865016257532,3.587199396557068,2.1863632140075846,0.6094902937667803,7400,8.909235279192261,-0.22732333273649805,5.605762388486179,3.9796547167072642,0.09105765244386849,0.3427109130242307,0.1567493044287205,793.6403467566402,0.025384051004040658,76,arrow
-0.10468478451804275,0.9945054529214061,128.22636234409833,0.9070171866587948,68.62215385719105,0.6849100087678868,0.7286276689020073,273.86179028065493,-0.040407588939881424,0.19784207880970378,0.0010855517038470394,0.2837370242214533,2284,51.96825674137854,0.19784207880970378,-0.00014754737745076275,3.99086555707048,2.135768224834614,0.5351641628344876,7979,8.984568369308281,-0.20424163142133092,5.612623564093904,3.950633084901442,0.11990446159398202,0.2388264581043046,0.11182227328192339,1146.6978677925586,0.03004472585691377,60,arrow
0.813733471206735,-0.5812381937190965,117.64352935882194,0.6162969373960713,64.66065264130884,0.8505945695460383,0.5258220975375509,271.8637179273457,-0.0012423659436622166,0.13441268430265335,0.00045326306529321693,0.17301038062283736,3469,35.3112134396332,0.13441268430265335,-0.00000456981149648749,4.204469129556294,2.3109109307503024,0.5496320366595668,6528,8.783855896643942,-0.009242921902108698,5.605300903703184,3.5642005746750316,0.07836947763832393,0.247758538313681,0.10721250006517526,1097.2930328768155,0.01863956547746003,85,arrow
1,0,73.68174807915459,0.317458735254631,49.33558553417604,0.9526592112186827,0.3040401737931966,139.3215043489776,-0.00604370794605797,0.0792146308785142,0.00024063491952182296,0.4567901234567901,2784,18.189045699651313,0.0792146308785142,-0.00004337957714639277,2.823955626359517,1.8908550350801634,0.669576751642428,1610,7.383989457978509,-0.07629534947056399,4.936784243235784,2.9008195282429363,0.050043643803512075,0.2541648145784379,0.13441792726731297,548.1541753922887,0.017721115493597717,48,arrow
0.39391929857916763,0.9191450300180578,65.29931086925804,1.0934509444212248,42.485291572496,0.4472135954999579,0.8944271909999159,130.16149646151308,-0.04895846124919804,0.13362955470044124,0.0006536555981727067,0.08680555555555555,3065,62.650124219930134,0.13362955470044124,-0.0003761362813132251,3.063683727800438,1.993305820977526,0.6506238887813051,1740,7.461640392208575,-0.3663744997051642,4.8687759599368325,4.137565664100369,0.042467046153837874,0.1753281163985485,0.08795846304836798,742.3880386967452,0.013861432813212398,47,arrow
0,0,83.24061508662703,1.0695320619233142,53.71219600798314,0.40959040283384024,0.9122695335844624,165.515763082601,-0.07404102808122273,0.2054128019186986,0.0010891535276748552,0.25,3267,61.27967320213052,0.2054128019186986,-0.0004473352066429612,3.0815303671069554,1.9884014901902358,0.6452642853742228,2920,7.979338895262328,-0.3604499203050052,5.109066435493671,4.115448192554711,0.05066292105374993,0.2626489970177149,0.13209052513463293,630.1785461280001,0.016440831346184005,91,arrow
0,0,61.91122676865643,1.0276067505070687,43.657759905886145,0.34358153126353214,-0.9391228521203211,112.69378932788693,0.059197012286249316,0.12064969250111035,0.0006343453369300793,0.07093425605536333,2392,58.877529803208006,0.12064969250111035,0.0005252908136225088,2.581300313411019,1.8202480423944694,0.7051670946373267,1696,7.4360278163518485,0.49065199470528714,4.724674311522676,4.07545952047005,0.04711278818055474,0.15285253365715962,0.08397346410881877,737.2713204784247,0.018251571867009257,45,arrow
0,0,78.54934754662193,1.1926540114722952,46.8187996428785,0.3417430630867044,0.939793423488437,143.9537238845324,-0.06255770875827264,0.1678485652168832,0.000710759495399617,0.14453125,2340,68.33404127670978,0.1678485652168832,-0.000434568186707356,3.074699158939861,1.8326533367968532,0.5960431385517215,2117,7.6577552711348655,-0.3727032678381228,4.969491886015226,4.224408050563605,0.06151868542074034,0.21194959392885346,0.11565176548844915,679.1884863570642,0.020008034035418162,64,arrow
0,0,55.154328932550705,1.1801892830972098,41.23105625617661,0.24253562503633297,-0.9701425001453319,100.14432992635656,0.05562107999075526,0.11418328560265582,0.00047031390143009716,0.08650519031141868,2776,67.61986494804043,0.11418328560265582,0.0005554091782496073,2.4288567652533635,1.8157111484181958,0.7475579352365771,1071,6.976348070447749,0.48712103262039563,4.606612444696377,4.2139018000585855,0.03607504680344257,0.13531707941440171,0.07452566424581726,740.0716181559728,0.014852685971245175,55,arrow
0,0,85.44003745317531,1.2120256565243244,59.20304046246274,0.2702563901282179,0.9627883898317763,161.14054951965002,-0.08474219197727544,0.21255609550456722,0.002507933609364038,0.31228373702422146,1817,69.44395478041653,0.21255609550456722,-0.0005258899279534956,2.721828951028622,1.8860074775594726,0.6929191773225576,2400,7.783224016336037,-0.3986815422823504,5.0822769625433715,4.240520021213321,0.08868494745165109,0.24822423294430085,0.1316135995735857,649.173320462263,0.03258285110757443,51,arrow
0,0,77.82030583337487,1.1186424645091209,61,0.18032786885245902,-0.9836065573770492,142.9403756409801,0.09827363700865091,0.204564875988463,0.0017883344651338,0.11753902662993572,2919,64.09349200048561,0.204564875988463,0.0006875148926114651,2.3432848465734444,1.836800486842563,0.7838571096162265,2380,7.77485576666552,0.48040327809840294,4.962427589751022,4.160342829918643,0.04896895362829055,0.2365881669212106,0.12880449924526247,604.173816049653,0.020897567660157587,49,arrow
1,0,99.72462083156798,0.3693336576736256,73.37574531137656,0.9539937169012556,0.2998265967403946,174.11443693881003,0.021983015972701827,0.15693679947792638,0.0009968185363627069,0.1695501730103806,2536,21.161259816828277,0.15693679947792638,0.00012625613567258319,2.3729154123060665,1.7459523584740855,0.7357836480051009,3348,8.116118431609365,0.14007559760254829,5.159712766591858,3.0521721428750936,0.06865711235757493,0.35359545334928744,0.20252296784221543,492.41141335269634,0.028933653513949747,52,arrow
-1,0,128.70508925446578,0.32420755190946837,89.28605714219886,-0.9631963013333044,0.2687989678139454,206.5256317109775,-0.04306547641960157,0.07754886032222967,0.0002960882587234101,0.29238754325259514,2657,18.575724410681094,0.07754886032222967,-0.00020852363971881995,2.313078192959741,1.6046423098518736,0.6937259253646867,5002,8.517593111437565,-0.5553334535240964,5.330424529206644,2.921855589072503,0.07772887907827532,0.1966196656853541,0.12253177202058463,1050.3813593167008,0.03360408624094801,44,arrow
0,0,50.60632371551998,1.0541011880326194,33.61547262794322,0.38672667625067425,-0.922194381828531,98.39564612637268,0.04853121664321968,0.11691374804703593,0.0005452252137485416,0.09765625,2215,60.39554925399509,0.11691374804703593,0.0004932252447520847,2.9270939372299725,1.9443349941698422,0.6642543887777805,1100,7.003065458786462,0.41510273559697136,4.58899655639609,4.100915414377923,0.04442241360107119,0.1420282437696048,0.07304720852912772,692.7892897555504,0.01517628561080958,43,arrow
0,0,76.89603370785778,1.2120256565243244,61.61168720299745,0.2272296156064184,0.9738412097417932,135.08640753373012,-0.10627842725529543,0.1927050850666645,0.0013006486523528106,0.1225,3979,69.44395478041653,0.1927050850666645,-0.0007867440492024222,2.1925451755386773,1.7567409009279764,0.8012336167697753,1944,7.572502985020384,-0.551508161907245,4.905914629495483,4.240520021213321,0.033949838535745194,0.24695209479194322,0.1405739996498595,547.0146250330058,0.015484213923849573,86,arrow
0,0,72.42237223399962,1.2621454597180315,54.3415126767741,0.22082565259779516,0.9753132989735953,132.97445966160927,-0.07615886134186975,0.15739677499234117,0.0005630430553344722,0.08650519031141868,4319,72.31560797344225,0.15739677499234117,-0.0005727330010264924,2.447014319467838,1.8360964376030573,0.7503415174139072,1518,7.325148957955575,-0.48386544988342733,4.890157077161651,4.281039983784031,0.030788251831815067,0.1955371444588416,0.10649611886078637,680.0470571953091,0.01258196635257562,92,arrow
1,0,105.51303237041384,0.2587708919636976,85.84287972802403,0.9901811340591727,0.13979027774953026,174.43098480681792,0.030506848946531197,0.14421012840391684,0.00047820102804193085,0.06612244897959184,2997,14.826479970355665,0.14421012840391684,0.00017489352009516823,2.0319796511890975,1.6531700481743417,0.8135760843898807,2754,7.9208096792886,0.21154442676234808,5.161529160870999,2.696414769267488,0.05820186346573838,0.42495632777371767,0.25705542405816817,410.4680255513211,0.02864293617885353,73,arrow
0,0,103.81233067415451,1.3374993752582693,86.46964785403026,0.10408276456951616,-0.9945686392198212,158.22996198732446,0.09724908132768388,0.15543267352267867,0.0012943521828076101,0.4186851211072664,2632,76.63306930368316,0.15543267352267867,0.0006146059830026019,1.8298902090411315,1.5241923667427877,0.8329419760879914,2424,7.793174347189205,0.6256669149649194,5.064049430494021,4.339028697732105,0.06011776671250929,0.17823425361481623,0.11693684964169213,887.7640452282352,0.03285320967098414,65,arrow
0,0,132.69890730522238,1.3038833392074962,100.60318086422517,0.10934047915289762,0.9940043559354329,233.9774622246154,-0.1412141137048188,0.3112427621974389,0.003926283947516581,0.38235294117647056,1865,74.70701231401422,0.3112427621974389,-0.0006035372482553684,2.3257461664198593,1.7632207150465904,0.758131192691938,4480,8.40737832540903,-0.4537105142873609,5.4552247954396655,4.313573960745215,0.12545708430274286,0.34044837131984146,0.19308324160134746,687.2626863143379,0.053942724323981325,52,arrow
1,0,95.12623192369179,0.21182754748141747,72.56721022610694,0.9784033281529801,0.20670492848302396,149.12006277518262,0.030085626601101405,0.12028068620616587,0.0006299710104747129,0.3460207612456747,1695,12.13682445529227,0.12028068620616587,0.00020175438529998005,2.0549234607552114,1.5676019091642726,0.7628517261602329,1860,7.528331766707247,0.25012849153132904,5.004751771908106,2.4962441744200765,0.08797643821544697,0.3159316273352206,0.20153817464004722,472.0010593208452,0.042812513407732705,46,arrow
0,0,80.36168241145776,1.2805314268658523,61.814237842102365,0.16177502706648092,0.9868276651055337,134.10418470582505,-0.07734230062988336,0.1490605394600416,0.0009500279914504353,0.140625,2448,73.36904629327857,0.1490605394600416,-0.0005767329393899507,2.1694708110513203,1.6687578044869904,0.7692003948549619,1771,7.479299637782834,-0.5188650256469545,4.898616995660733,4.295502134049061,0.05478112120335991,0.1961249942762212,0.11752753679945423,683.7689668301714,0.025250914151185605,64,arrow
1,0,53.75872022286245,0.1682067718570861,40.44749683231337,0.9889363528682975,0.14834045293024462,88.20663072597691,0.012033410076219834,0.051785605307358915,0.00007679833129629162,0.1111111111111111,2168,9.637538112930946,0.051785605307358915,0.00013642296477237495,2.180768592223708,1.6407873989616384,0.7523895037797403,477,6.1675164908883415,0.23236978702477085,4.479682138486057,2.2656656935307535,0.04068571527950964,0.14914329948323063,0.09089739449340907,591.4220151465449,0.01865659447984934,52,arrow
0,0,113.21660655575224,1.2378730529595152,73.05477397131553,0.3285206249412727,0.944496796706159,209.61617974830423,-0.06261949302242616,0.1772982599053685,0.0007943590242658501,0.453125,1256,70.92490150755447,0.1772982599053685,-0.0002987340628839637,2.869301598696461,1.8514614253614916,0.6452655329793914,3959,8.28374674710613,-0.35318729611812777,5.345278142923275,4.2616215920094875,0.1668918628569301,0.20004676948753186,0.1080480353234869,1047.8358650094012,0.058164628958053764,67,arrow
-0.31622776601683794,0.9486832980505138,117.33712115098103,1.0537643743033551,74.32361670424818,0.40364020657629357,0.9149178015729321,221.14237195364407,-0.06106756028122999,0.17226439717928424,0.0009160290160344467,1,1144,60.376251248826186,0.17226439717928424,-0.00027614590429567696,2.975398423271348,1.8846752825058137,0.6334194667057994,5916,8.68541582383069,-0.3544990217431516,5.398806711083883,4.100595836376224,0.19330626919024832,0.2110585896326708,0.11198671282622912,1047.777170967186,0.06496819641979736,62,arrow
0,0,144.84474446799925,1.2621454597180315,95.90099061010788,0.1981209983246765,-0.9801775706589259,275.32546088055045,0.07809897430083976,0.20387613301643745,0.0011148151833601995,1.42578125,1248,72.31560797344225,0.20387613301643745,0.0002836605595830561,2.870934482834543,1.9008315551371524,0.6620950657363714,6072,8.711443319075466,0.3830707064398904,5.617953892000576,4.281039983784031,0.22061335006454363,0.2303063691794111,0.12116085118483506,1195.4748010727787,0.07684374247604799,73,arrow
-0.8944271909999159,-0.4472135954999579,141.088624630053,1.2759451122243577,117.51595636338071,-0.09360430992014394,-0.995609478241531,246.57008409360466,0.07731798254577228,0.16620054711882498,0.0008301572849907335,22.25,1632,73.10626982080188,0.16620054711882498,0.00031357406081923664,2.0981838698667024,1.7476255420317086,0.8329229707321767,5535,8.618846845142738,0.46520895319612776,5.507646269882136,4.291914133540063,0.15108461035147344,0.1872808480860852,0.10716302982637867,1316.5792798004989,0.0720073262030519,64,arrow
0,0,103.40696301506973,1.2459876779557952,81.02468759581859,0.40728327352048954,0.9133018860762493,171.29286041853547,-0.06609115015162148,0.13866519534179392,0.000931076398034916,0.89453125,1008,71.38983527217268,0.13866519534179392,-0.00038583715626054084,2.1140823309681642,1.6564925167908913,0.7835515639697365,3234,8.081475040137052,-0.47662392851150803,5.143374725643832,4.268155496076109,0.16993339327235663,0.1594629123375528,0.09626539855820113,1074.186203597868,0.08038163451966131,40,arrow
